workflow_id,ecr_id,agent_name,agent_key,status,action,input,output,reasoning,confidence,execution_time,error,created_at
WF-53006fa9493d,ECR-2026-001,Summarization Agent,summarization,COMPLETED,Summarising the correlated findings,{},"{""question"": ""What do I need to know about this change, and what should we test?"", ""citations"": [""BUG-101"", ""BUG-118"", ""BUG-142"", ""BUG-155"", ""BUG-201"", ""BUG-332"", ""CMT-1001"", ""CMT-1003"", ""CMT-1004"", ""CMT-1008"", ""CMT-1022"", ""EV-3001""]}","ECR-2026-001 (Multi-currency support in payment validation) is a backend change in the Payments domain, scored 80/100 (CRITICAL). It touches REQ-1002 (Payment Validation Rules Engine), REQ-1003 (Unsupported Currency Rejection), REQ-1004 (Multi Currency Payment Processing). History is relevant here: BUG-201 (Payment validation allowed invalid currency codes), BUG-101 (Currency conversion failed for unsupported currencies), BUG-332 (Refund service failed after payment validation change). Decisions already recorded: Decision: UNSUPPORTED_CURRENCY must be raised before funds are reserved, not after. Confirmed with treasury that no reservation may exist for a rejected currency. Open concern: BUG-201 was reopened twice because the fix only checked code length. Please add the ISO-4217 catalogue assertion to the regression pack, not just the merchant list check. Recommended regression: 66 of 150 tests (56.0% reduction), 9 P0 and 28 P1. Evidence is missing for: REQ-1001, REQ-1002, REQ-1004, REQ-1006.",0.95,0.001,,2026-09-13T12:51:26.975126
WF-53006fa9493d,ECR-2026-001,Summarization Agent,report,COMPLETED,Generating the ECR intelligence report,{},"{""sections"": 15, ""risk_score"": 80, ""confidence"": 0.947, ""metrics"": {""total_tests"": 150, ""candidate_tests"": 136, ""selected_tests"": 66, ""reduction_percentage"": 56.0, ""estimated_duration_minutes"": 171.0, ""baseline_duration_minutes"": 369.7, ""priority_distribution"": {""P0"": 9, ""P1"": 28, ""P2"": 29, ""P3"": 0}, ""correlated_artefacts"": 109, ""correlated_links"": 223, ""comments"": 9, ""evidence"": 5}}",Assembled 15 report sections with overall confidence 95% (HIGH CONFIDENCE).,0.947,0.009,,2026-09-13T12:51:27.003380
WF-53006fa9493d,ECR-2026-001,Summarization Agent,summarization_agent,COMPLETED,Answering the question and publishing the report,{},"{""answer_preview"": ""ECR-2026-001 (Multi-currency support in payment validation) is a backend change in the Payments domain, scored 80/100 (CRITICAL). It touches REQ-1002 (Payment Validation Rules Engine), REQ-1003 (Unsupported Currency Rejection), REQ-1004 (Mu"", ""citations"": [""BUG-101"", ""BUG-118"", ""BUG-142"", ""BUG-155"", ""BUG-201"", ""BUG-332"", ""CMT-1001"", ""CMT-1003"", ""CMT-1004"", ""CMT-1008"", ""CMT-1022"", ""EV-3001""], ""metrics"": {""total_tests"": 150, ""candidate_tests"": 136, ""selected_tests"": 66, ""reduction_percentage"": 56.0, ""estimated_duration_minutes"": 171.0, ""baseline_duration_minutes"": 369.7, ""priority_distribution"": {""P0"": 9, ""P1"": 28, ""P2"": 29, ""P3"": 0}, ""correlated_artefacts"": 109, ""correlated_links"": 223, ""comments"": 9, ""evidence"": 5}}","ECR-2026-001 (Multi-currency support in payment validation) is a backend change in the Payments domain, scored 80/100 (CRITICAL). It touches REQ-1002 (Payment Validation Rules Engine), REQ-1003 (Unsupported Currency Rejection), REQ-1004 (Multi Currency Payment Processing). History is relevant here: BUG-201 (Payment validation allowed invalid currency codes), BUG-101 (Currency conversion failed for",0.947,0.047,,2026-09-13T12:51:27.021476
WF-0324a88fde9b,ECR-2026-004,Retrieval Agent,ecr_understanding,COMPLETED,Extracting change entities and classifying the change,{},"{""change_type"": ""MIXED_CHANGE"", ""business_domain"": ""Security"", ""affected_features"": [""Authentication""], ""risk_indicators"": [""financial_transaction"", ""validation_logic_change"", ""authentication_change"", ""authorization_change""]}","Classified as MIXED_CHANGE (confidence 97%) from 4 signal groups. Extracted 12 technical keywords, 1 affected feature(s) and 4 risk indicator(s).",0.97,0.022,,2026-09-13T12:51:34.880465
WF-0324a88fde9b,ECR-2026-004,Retrieval Agent,planning,COMPLETED,Planning which sources to investigate,{},"{""plan"": [""ecr_understanding"", ""planning"", ""requirements"", ""code_impact"", ""historical_defects"", ""dependencies"", ""collaboration_retrieval"", ""impact_assessment"", ""test_discovery"", ""test_selection"", ""test_prioritization"", ""correlation"", ""summarization"", ""report""], ""skipped"": [], ""routing_reason"": ""Mixed change with 4 risk indicator(s) detected. Running the full investigation.""}",Mixed change with 4 risk indicator(s) detected. Running the full investigation.,0.95,0.0,,2026-09-13T12:51:34.937338
WF-0324a88fde9b,ECR-2026-004,Retrieval Agent,requirements,COMPLETED,Retrieving impacted requirements,{},"{""matched"": 10, ""searched"": 30, ""top"": [""REQ-1001"", ""REQ-1017"", ""REQ-1018"", ""REQ-1007"", ""REQ-1013""]}","Searched 30 requirements across traceability, semantic and keyword channels and matched 10. Strongest match is REQ-1001 (Card Payment Authorization) at 100% relevance.",0.97,0.065,,2026-09-13T12:51:35.022144
WF-0324a88fde9b,ECR-2026-004,Retrieval Agent,code_impact,COMPLETED,Analysing code impact,{},"{""direct_files"": [""auth/service.py"", ""payment/service.py"", ""gateway/router.py""], ""direct_components"": [""CMP-002"", ""CMP-003"", ""CMP-010""], ""indirect_components"": [""CMP-001"", ""CMP-006"", ""CMP-009""], ""apis"": [""POST /auth/refresh"", ""POST /orders/checkout"", ""POST /payments"", ""POST /refunds"", ""POST /refunds/v2""]}","Parsed 18 modules (30 import edges) and resolved 3 changed module(s). Direct impact: CMP-002, CMP-003, CMP-010. 3 module(s) import the changed code, giving indirect impact on CMP-001, CMP-006, CMP-009.",0.95,0.001,,2026-09-13T12:51:35.056211
WF-0324a88fde9b,ECR-2026-004,Retrieval Agent,historical_defects,COMPLETED,Searching similar historical defects,{},"{""matched"": 10, ""searched"": 38, ""historical_risk_score"": 1.0, ""patterns"": []}","Searched 38 historical defects and found 10 related to this change (historical risk index 1.00). No recurring root-cause pattern emerged. Highest-risk components: CMP-005, CMP-004, CMP-014.",0.95,0.03,,2026-09-13T12:51:35.144579
WF-0324a88fde9b,ECR-2026-004,Retrieval Agent,dependencies,COMPLETED,Tracing component dependencies,{},"{""seeds"": [""CMP-002"", ""CMP-003"", ""CMP-010""], ""blast_radius"": 4, ""direct"": [""CMP-001"", ""CMP-006"", ""CMP-007"", ""CMP-009""], ""indirect"": [], ""dependency_risk_score"": 0.883}","Seeded the walk from API Gateway, Payment Service, Auth Service. 4 component(s) depend on the change directly (Frontend Portal, Order Service, Refund Service, User Service) and 0 indirectly (none). Dependency risk index 0.88 over a blast radius of 4 component(s).",0.96,0.016,,2026-09-13T12:51:35.188874
WF-0324a88fde9b,ECR-2026-004,Retrieval Agent,collaboration_retrieval,COMPLETED,Collecting review comments and evidence,{},"{""comments"": 5, ""evidence"": 4, ""decisions"": 2, ""concerns"": 2}","Collected 5 comment(s) and 4 evidence artefact(s) for ECR-2026-004. 2 explicit decision(s), 2 raised concern(s). Evidence outcomes: PASS x1, APPROVED x2, CLOSED x1. 9 impacted requirement(s) have no evidence attached.",0.95,0.006,,2026-09-13T12:51:35.217469
WF-0324a88fde9b,ECR-2026-004,Retrieval Agent,retrieval_agent,COMPLETED,"Retrieving ECR details, requirements, tests, defects, comments and evidence",{},"{""sources"": {""requirements"": 10, ""defects"": 10, ""comments"": 5, ""evidence"": 4, ""code_modules"": 3, ""dependency_components"": 4}, ""plan"": [""ecr_understanding"", ""planning"", ""requirements"", ""code_impact"", ""historical_defects"", ""dependencies"", ""collaboration_retrieval"", ""impact_assessment"", ""test_discovery"", ""test_selection"", ""test_prioritization"", ""correlation"", ""summarization"", ""report""]}","Retrieved 10 requirements, 10 defects, 5 comments, 4 evidence, 3 code modules, 4 dependency components for ECR-2026-004.",0.957,0.376,,2026-09-13T12:51:35.234620
WF-0324a88fde9b,ECR-2026-004,Correlation Agent,impact_assessment,COMPLETED,Scoring impact and risk,{},"{""risk_score"": 79, ""risk_level"": ""CRITICAL"", ""direct"": [""CMP-002"", ""CMP-003"", ""CMP-010""], ""indirect"": [""CMP-001"", ""CMP-006"", ""CMP-009"", ""CMP-007""]}","Risk score 79/100 (CRITICAL). Historical Risk: 10 similar historical defect(s), 5 of them critical. Business Criticality: Most critical directly impacted component is rated CRITICAL; 10 linked requirement(s); strongest downstream exposure 0.64 after coupling discount. Change Complexity: Change classified as Mixed Change across 3 file(s); risk indicators: financial_transaction, validation_logic_change, authentication_change, authorization_change.",0.9,0.003,,2026-09-13T12:51:35.257481
WF-0324a88fde9b,ECR-2026-004,Correlation Agent,test_discovery,COMPLETED,Discovering candidate test cases,{},"{""candidates"": 136, ""total_available"": 150, ""domain"": ""commerce"", ""requirement_trace"": 80, ""component_coverage"": 136, ""semantic_search"": 4, ""unique_candidates"": 136}","Discovered 136 unique candidate test(s) out of 150 commerce test(s): 80 via requirement traceability, 136 via component coverage and 4 via semantic search.",0.95,0.524,,2026-09-13T12:51:35.802310
WF-0324a88fde9b,ECR-2026-004,Correlation Agent,test_selection,COMPLETED,Selecting the minimum effective regression suite,{},"{""selected"": 73, ""total_available"": 150, ""reduction_percentage"": 51.3, ""priority_distribution"": {""P0"": 0, ""P1"": 16, ""P2"": 57, ""P3"": 0}}",Scored 136 candidate(s) against the impact model and selected 73 test(s) out of a 150-test regression suite (51.3% reduction). Estimated execution 191 minutes versus 370 minutes for the full suite.,0.95,0.02,,2026-09-13T12:51:35.852667
WF-0324a88fde9b,ECR-2026-004,Correlation Agent,test_prioritization,COMPLETED,Prioritising the execution order,{},"{""waves"": {""P0"": 0, ""P1"": 16, ""P2"": 57, ""P3"": 0}, ""critical_path_minutes"": 41.1, ""estimated_duration_minutes"": 191.4}","Ordered 73 test(s): 0 P0, 16 P1, 57 P2, 0 P3. P0 and P1 complete in about 41 minutes, the whole selection in 191 minutes.",0.9,0.007,,2026-09-13T12:51:35.885624
WF-0324a88fde9b,ECR-2026-004,Correlation Agent,correlation,COMPLETED,Correlating artefacts across sources,{},"{""nodes"": 110, ""edges"": 210, ""coverage"": {""requirements"": 10, ""tests_selected"": 73, ""defects"": 10, ""comments"": 5, ""evidence"": 4, ""components"": 7}, ""corroborated"": 8}",Correlated 110 artefact(s) and 210 typed link(s) for ECR-2026-004 across 6 source(s). 8 artefact(s) are corroborated by more than one source.,0.96,0.007,,2026-09-13T12:51:35.921025
WF-0324a88fde9b,ECR-2026-004,Correlation Agent,correlation_agent,COMPLETED,"Correlating sources, scoring impact and selecting regression tests",{},"{""risk_score"": 79, ""risk_level"": ""CRITICAL"", ""selected_tests"": 73, ""reduction_percentage"": 51.3, ""correlated_nodes"": 110}","Correlated 110 artefact(s), scored risk 79/100 (CRITICAL) and selected 73 of 150 tests (51.3% reduction).",0.932,0.706,,2026-09-13T12:51:35.961982
WF-0324a88fde9b,ECR-2026-004,Summarization Agent,summarization,COMPLETED,Summarising the correlated findings,{},"{""question"": ""What do I need to know about this change, and what should we test?"", ""citations"": [""BUG-101"", ""BUG-118"", ""BUG-180"", ""BUG-201"", ""BUG-281"", ""BUG-332"", ""CMT-1003"", ""CMT-1008"", ""CMT-1022"", ""CMT-1030"", ""EV-3003"", ""EV-3004""]}","ECR-2026-004 (Introduce step-up authentication validation for high value payments) is a mixed change in the Security domain, scored 79/100 (CRITICAL). It touches REQ-1001 (Card Payment Authorization), REQ-1017 (Multi-Factor Authentication), REQ-1018 (Session Token Lifecycle). History is relevant here: BUG-180 (Fraud score computed on pre-conversion amount), BUG-201 (Payment validation allowed invalid currency codes), BUG-281 (Validator rejected valid amounts above 10,000). Decisions already recorded: Decision: UNSUPPORTED_CURRENCY must be raised before funds are reserved, not after. Confirmed with treasury that no reservation may exist for a rejected currency. Open concern: BUG-201 was reopened twice because the fix only checked code length. Please add the ISO-4217 catalogue assertion to the regression pack, not just the merchant list check. Recommended regression: 73 of 150 tests (51.3% reduction), 0 P0 and 16 P1. Evidence is missing for: REQ-1001, REQ-1002, REQ-1004, REQ-1006.",0.95,0.0,,2026-09-13T12:51:35.991841
WF-0324a88fde9b,ECR-2026-004,Summarization Agent,report,COMPLETED,Generating the ECR intelligence report,{},"{""sections"": 15, ""risk_score"": 79, ""confidence"": 0.947, ""metrics"": {""total_tests"": 150, ""candidate_tests"": 136, ""selected_tests"": 73, ""reduction_percentage"": 51.3, ""estimated_duration_minutes"": 191.4, ""baseline_duration_minutes"": 369.7, ""priority_distribution"": {""P0"": 0, ""P1"": 16, ""P2"": 57, ""P3"": 0}, ""correlated_artefacts"": 110, ""correlated_links"": 210, ""comments"": 5, ""evidence"": 4}}",Assembled 15 report sections with overall confidence 95% (HIGH CONFIDENCE).,0.947,0.007,,2026-09-13T12:51:36.019239
WF-0324a88fde9b,ECR-2026-004,Summarization Agent,summarization_agent,COMPLETED,Answering the question and publishing the report,{},"{""answer_preview"": ""ECR-2026-004 (Introduce step-up authentication validation for high value payments) is a mixed change in the Security domain, scored 79/100 (CRITICAL). It touches REQ-1001 (Card Payment Authorization), REQ-1017 (Multi-Factor Authentication),"", ""citations"": [""BUG-101"", ""BUG-118"", ""BUG-180"", ""BUG-201"", ""BUG-281"", ""BUG-332"", ""CMT-1003"", ""CMT-1008"", ""CMT-1022"", ""CMT-1030"", ""EV-3003"", ""EV-3004""], ""metrics"": {""total_tests"": 150, ""candidate_tests"": 136, ""selected_tests"": 73, ""reduction_percentage"": 51.3, ""estimated_duration_minutes"": 191.4, ""baseline_duration_minutes"": 369.7, ""priority_distribution"": {""P0"": 0, ""P1"": 16, ""P2"": 57, ""P3"": 0}, ""correlated_artefacts"": 110, ""correlated_links"": 210, ""comments"": 5, ""evidence"": 4}}","ECR-2026-004 (Introduce step-up authentication validation for high value payments) is a mixed change in the Security domain, scored 79/100 (CRITICAL). It touches REQ-1001 (Card Payment Authorization), REQ-1017 (Multi-Factor Authentication), REQ-1018 (Session Token Lifecycle). History is relevant here: BUG-180 (Fraud score computed on pre-conversion amount), BUG-201 (Payment validation allowed inva",0.947,0.043,,2026-09-13T12:51:36.034360
WF-8777150ef071,ECR-2026-004,Retrieval Agent,understand_ecr,COMPLETED,Understanding the ECR and planning the investigation,{},"{""change_type"": ""MIXED_CHANGE"", ""investigations"": [""requirements"", ""code_impact"", ""historical_defects"", ""dependencies"", ""collaboration_retrieval""], ""skipped"": []}","Classified as MIXED_CHANGE (confidence 97%) from 4 signal groups. Extracted 12 technical keywords, 1 affected feature(s) and 4 risk indicator(s). Mixed change with 4 risk indicator(s) detected. Gathering all evidence.",0.96,4.55,,2026-09-13T12:59:12.724519
WF-8777150ef071,ECR-2026-004,Retrieval Agent,gather_evidence,COMPLETED,"Gathering requirements, code impact, history, comments and evidence",{},"{""requirements"": 10, ""defects"": 10, ""comments"": 5, ""evidence"": 4}","Searched 30 requirements across traceability, semantic and keyword channels and matched 10. Strongest match is REQ-1001 (Card Payment Authorization) at 100% relevance. Parsed 18 modules (30 import edges) and resolved 3 changed module(s). Direct impact: CMP-002, CMP-003, CMP-010. 3 module(s) import the changed code, giving indirect impact on CMP-001, CMP-006, CMP-009. Searched 38 historical defects and found 10 related to this change (historical risk index 1.00). No recurring root-cause pattern emerged. Highest-risk components: CMP-005, CMP-004, CMP-014. Seeded the walk from API Gateway, Payment Service, Auth Service. 4 component(s) depend on the change directly (Frontend Portal, Order Service, Refund Service, User Service) and 0 indirectly (none). Dependency risk index 0.88 over a blast radius of 4 component(s). Collected 5 comment(s) and 4 evidence artefact(s) for ECR-2026-004. 2 explicit decision(s), 2 raised concern(s). Evidence outcomes: PASS x1, APPROVED x2, CLOSED x1. 9 impacted requirement(s) have no evidence attached.",0.956,0.654,,2026-09-13T12:59:13.401866
